safety	O
certified	O
.	O
Physical	O
Demands	O
.	O
The	O
physical	O
demands	O
and	O
work	O
environment	O
described	O
here	O
are	O
representative	O
of	O
those	O
that	O
must	O
be	O
met	O
by	O
an	O
employee	O
to	O
successfully	O
perform	O
the	O
essential	O
functions	O
of	O
this	O
job	O
,	O
with	O
or	O
without	O
reasonable	O
accommodation	O
.	O
While	O
performing	O
the	O
duties	O
of	O
this	O
job	O
,	O
the	O
employee	O
will	O
predominantly	O
be	O
walking	O
or	O
standing	O
.	O
The	O
employee	O
is	O
required	O
to	O
be	O
able	O
to	O
talk	O
and	O
hear	O
,	O
and	O
use	O
hands	O
and	O
fingers	O
to	O
handle	O
or	O
feel	O
;	O
reach	O
with	O
hands	O
and	O
arms	O
;	O
climb	O
or	O
balance	O
;	O
and	O
stoop	O
,	O
kneel	O
,	O
crouch	O
,	O
or	O
crawl	O
.	O
The	O
employee	O
must	O
frequently	O
lift	O
and/or	O
move	O
up	O
to	O
50	Money
pounds	Money
and	O
occasionally	O
lift	O
and/or	O
move	O
up	O
to	O
100	Money
pounds	Money
.	O
Specific	O
vision	O
abilities	O
required	O
by	O
this	O
job	O
include	O
close	O
vision	O
,	O
distance	O
vision	O
,	O
color	O
vision	O
,	O
depth	O
perception	O
,	O
and	O
ability	O
to	O
adjust	O
focus	O
.	O
Work	O
Environment	O
.	O
The	O
work	O
environment	O
characteristics	O
described	O
here	O
are	O
representative	O
of	O
those	O
an	O
employee	O
encounters	O
while	O
performing	O
the	O
essential	O
functions	O
of	O
this	O
job	O
,	O
with	O
or	O
without	O
reasonable	O
accommodation	O
.	O
While	O
performing	O
the	O
duties	O
of	O
this	O
job	O
,	O
the	O
employee	O
is	O
usually	O
working	O
inside	O
;	O
however	O
,	O
they	O
will	O
occasionally	O
be	O
outside	O
and	O
exposed	O
to	O
various	O
weather	O
conditions	O
while	O
performing	O
such	O
tasks	O
as	O
installing	O
batteries	O
and	O
wiper	O
blades	O
.	O
The	O
employee	O
is	O
also	O
occasionally	O
exposed	O
to	O
moving	O
mechanical	O
parts	O
;	O
high	O
,	O
precarious	O
places	O
;	O
toxic	O
or	O
caustic	O
chemicals	O
;	O
risk	O
of	O
electrical	O
shock	O
;	O
explosives	O
;	O
and	O
vibration	O
.	O
The	O
noise	O
level	O
in	O
the	O
work	O
environment	O
is	O
usually	O
moderate	O
.	O
Job	O
Requirements	O
.	O
We	O
are	O
an	O
Equal	Miscellaneous
Opportunity	Miscellaneous
Employer	Miscellaneous
and	O
do	O
not	O
discriminate	O
against	O
any	O
employee	O
or	O
applicant	O
for	O
employment	O
because	O
of	O
race	O
,	O
color	O
,	O
sex	O
,	O
age	O
national	O
origin	O
,	O
religion	O
,	O
sexual	O
orientation	O
,	O
gender	O
identity	O
,	O
status	O
as	O
a	O
veteran	O
and	O
basis	O
of	O
disability	O
or	O
any	O
other	O
federal	O
,	O
state	O
or	O
local	O
protected	O
class	O
.	O

Summary/Objective	O
.	O
The	O
Porter	Person
keeps	O
designated	O
department	O
area	O
and	O
outside	O
vehicle	O
lots	O
neat	O
and	O
orderly	O
,	O
moving	O
cars	O
in	O
accordance	O
with	O
company	O
and	O
manufactures	O
'	O
policies	O
and	O
assisting	O
with	O
inventory	O
paperwork	O
among	O
other	O
duties	O
.	O
Essential	O
Functions	O
.	O
Drives	O
vehicles	O
to	O
and	O
from	O
showroom	O
,	O
exterior	O
vehicle	O
display	O
areas	O
,	O
service	O
department	O
,	O
parking	O
garage	O
or	O
other	O
storage	O
areas	O
to	O
designated	O
location	O
as	O
needed	O
to	O
maintain	O
inventory	O
and	O
assist	O
customers	O
and	O
other	O
dealership	O
employees	O
in	O
retrieval	O
of	O
vehicles	O
.	O
Ensures	O
all	O
required	O
documentation	O
is	O
placed	O
in	O
vehicles	O
,	O
including	O
but	O
not	O
limited	O
to	O
window	O
stickers	O
,	O
manuals	O
,	O
promotional	O
materials	O
.	O
Creates	O
key	O
tags	O
for	O
vehicles	O
,	O
organizes	O
and	O
maintains	O
keys	O
for	O
new	O
,	O
used	O
and	O
loaner	O
vehicles	O
.	O
Delivers	O
keys	O
and	O
other	O
materials	O
various	O
departments	O
on	O
request	O
.	O
Greets	O
customers	O
in	O
a	O
friendly	O
and	O
professional	O
manner	O
.	O
Performs	O
general	O
cleanup	O
of	O
vehicles	O
including	O
dusting	O
,	O
vacuuming	O
,	O
wiping	O
and	O
rinsing	O
.	O
Keeps	O
vehicle	O
lot	O
-LRB-	O
s	O
-RRB-	O
neat	O
and	O
organized	O
.	O
Maintains	O
cleanliness	O
of	O
designated	O
department	O
.	O
Shuttles	O
customers	O
as	O
needed	O
.	O
Fills	O
vehicle	O
with	O
fuel	O
.	O
Operates	O
all	O
tools	O
and	O
equipment	O
in	O
a	O
safe	O
manner	O
.	O
Uses	O
proper	O
eye	O
,	O
hand	O
,	O
and	O
body	O
protection	O
when	O
using	O
products	O
that	O
require	O
protection	O
.	O
Understands	O
and	O
follows	O
work	O
rules	O
and	O
procedures	O
.	O
Follows	O
all	O
attendance	O
and	O
punctuality	O
standards	O
with	O
adherences	O
to	O
timekeeping	O
standards	O
including	O
recording	O
time	O
of	O
arrival	O
,	O
departure	O
and	O
all	O
breaks	O
.	O
Follows	O
lawful	O
directions	O
from	O
supervisors	O
.	O
Upholds	O
the	O
company	O
's	O
non-disclosure	O
and	O
confidentiality	O
policies	O
and	O
agreements	O
.	O
Attends	O
company	O
meetings	O
as	O
required	O
.	O
Works	O
evening	Time
,	O
weekend	Date
and	O
holiday	O
work	O
hours	O
as	O
required	O
.	O
Maintains	O
a	O
professional	O
appearance	O
and	O
a	O
neat	O
work	O
area	O
in	O
accordance	O
with	O
company	O
policy	O
.	O
Other	O
duties	O
as	O
assigned	O
.	O
Other	O
Duties	O
.	O
Please	O
note	O
this	O
job	O
description	O
is	O
not	O
designed	O
to	O
cover	O
or	O
contain	O
a	O
comprehensive	O
listing	O
of	O
activities	O
,	O
duties	O
or	O
responsibilities	O
that	O
are	O
required	O
of	O
the	O
employee	O
for	O
this	O
job	O
.	O
Duties	O
,	O
responsibilities	O
and	O
activities	O
may	O
change	O
at	O
any	O
time	O
with	O
or	O
without	O
notice	O
.	O
AAP/EEO	O
Statement	O
.	O
The	O
Company	O
is	O
committed	O
to	O
hiring	O
a	O
diverse	O
and	O
qualified	O
workforce	O
.	O
We	O
will	O
not	O
consider	O
any	O
characteristic	O
or	O
category	O
protected	O
by	O
state	O
or	O
federal	O
law	O
in	O
hiring	O
or	O
employment	O
decisions	O
,	O
including	O
but	O
not	O
limited	O
to	O
race	O
,	O
national	O
origin	O
,	O
color	O
,	O
religion	O
,	O
sex	O
,	O
sexual	O
orientation	O
,	O
gender	O
identity	O
,	O
disability	O
,	O
age	O
,	O
status	O
as	O
a	O
parent	O
,	O
or	O
genetic	O
information	O
.	O
Req	Miscellaneous
Number	O
:	O
1496	Date
.	O
Type	O
:	O
Full-time	O
.	O
Dealership	O
:	O
BMW	Organization
of	O
Ontario	Location
.	O
Location	O
Address	O
:	O
1301	Date
Auto	O
Center	O
Drive	O

Full-Time/30	O
-40	Duration
hours	Duration
;	O
various	O
shifts	O
SUMMARY	O
The	O
primary	O
purpose	O
of	O
this	O
position	O
is	O
to	O
provide	O
direction	O
and	O
assistance	O
in	O
the	O
completion	O
of	O
daily	O
merchandise	O
and	O
operating	O
tasks	O
and	O
to	O
perform	O
such	O
other	O
duties	O
as	O
assigned	O
by	O
the	O
Store	O
Manager	O
and/or	O
Assistant	O
Store	O
Manager	O
.	O
The	O
incumbent	O
is	O
required	O
to	O
perform	O
all	O
tasks	O
in	O
a	O
safe	O
manner	O
consistent	O
with	O
corporate	O
policies	O
and	O
applicable	O
laws	O
.	O
This	O
position	O
does	O
not	O
involve	O
,	O
hiring	O
,	O
firing	O
,	O
or	O
disciplining	O
associates	O
or	O
recommending	O
any	O
such	O
action	O
.	O
Situations	O
surrounding	O
these	O
issues	O
should	O
be	O
brought	O
to	O
the	O
attention	O
of	O
the	O
Store	O
Manager	O
and/or	O
Assistant	O
Store	O
Manager	O
.	O
RESPONSIBILITIES	O
:	O
Provide	O
superior	O
customer	O
service	O
by	O
assisting	O
customers	O
with	O
their	O
shopping	O
needs	O
,	O
handling	O
all	O
customer	O
transactions	O
in	O
a	O
timely	O
and	O
courteous	O
manner	O
,	O
and	O
responding	O
to	O
customer	O
complaints/concerns	O
with	O
a	O
sense	O
of	O
urgency	O
to	O
see	O
to	O
their	O
resolution	O
.	O
Attend	O
to	O
merchandising	O
of	O
plan-o-grams	O
within	O
seasonal	O
departments	O
,	O
end	O
caps	O
,	O
displays	O
and	O
basic	O
inline	O
departments	O
as	O
directed	O
by	O
the	O
Store	O
Manager	O
and/or	O
the	O
Assistant	O
Store	O
Manager	O
.	O
Control	O
inventory	O
by	O
performing	O
proper	O
receiving	O
and	O
stocking	O
including	O
accurate	O
cycle	O
counting	O
,	O
processing	O
merchandise	O
transfers	O
according	O
to	O
procedures	O
,	O
and	O
reporting	O
inventory	O
problems	O
to	O
the	O
Store	O
Manager	O
and/or	O
Assistant	O
Store	O
Manager	O
.	O
Accountable	O
for	O
store	O
cash	O
and	O
other	O
financial	O
assets	O
,	O
reconciling	O
cash	O
register	O
drawers	O
,	O
preparing	O
deposits	O
,	O
and	O
ordering	O
changes	O
from	O
the	O
bank	O
as	O
directed	O
by	O
the	O
Store	O
Manager	O
and/or	O
the	O
Assistant	O
Store	O
Manager	O
.	O
Assist	O
with	O
the	O
general	O
maintenance	O
and	O
appearance	O
of	O
the	O
store	O
by	O
ensuring	O
a	O
safe	O
and	O
pleasing	O
environment	O
for	O
both	O
customers	O
and	O
associates	O
;	O
respond	O
to	O
any	O
unexpected	O
emergencies	O
to	O
ensure	O
the	O
protection	O
of	O
company	O
assets	O
.	O
Oversee	O
that	O
store	O
inventory	O
is	O
regularly	O
inspected	O
in	O
accordance	O
with	O
the	O
Product	O
Freshness	O
Review	O
Schedule	O
as	O
directed	O
by	O
the	O
Store	O
Manager	O
and/or	O
the	O
Assistant	O
Store	O
Manager	O
.	O
Ensure	O
that	O
all	O
outdated	O
product	O
and	O
product	O
with	O
less	O
than	O
30	Duration
days	Duration
until	O
expiration	O
is	O
removed	O
from	O
the	O
sales	O
floor	O
to	O
be	O
processed	O
through	O
the	O
established	O
returns	O
process	O
.	O
Manage	O
tasks	O
and	O
supervise	O
store	O
associates	O
in	O
those	O
limited	O
circumstances	O
when	O
the	O
Store	O
Manager	O
and/or	O
Assistant	O
Store	O
Manager	O
is	O
unavailable	O
.	O
SUPERVISORY	O
RESPONSIBILITIES	O
This	O
position	O
involves	O
managing	O
tasks	O
and	O
supervising	O
store	O
associates	O
in	O
those	O
limited	O
circumstances	O
when	O
the	O
Store	O
Manager	O
and/or	O
Assistant	O
Store	O
Manager	O
is	O
unavailable	O
.	O
This	O
position	O
does	O
not	O
involve	O
,	O
hiring	O
,	O
firing	O
,	O
or	O
disciplining	O
associates	O
or	O
recommending	O
any	O
such	O
action	O
,	O
which	O
should	O
be	O
brought	O
to	O
the	O
attention	O
of	O
the	O
Store	O
Manager	O
and/or	O
Assistant	O
Store	O
Manager	O
.	O
*	O
All	O
duties	O
described	O
in	O
this	O
document	O
are	O
to	O
be	O
performed	O
in	O
keeping	O
with	O
the	O
core	O
values	O
and	O
service	O
attributes	O
consistent	O
with	O
the	O
Rite	Miscellaneous
Aid	Miscellaneous
brand	O
and	O
strategy	O
.	O
EDUCATION	O
AND/OR	O
EXPERIENCE	O
In	O
accordance	O
with	O
state	O
law	O
,	O
candidates	O
must	O
satisfy	O
minimum	O
age	O
requirements	O
to	O
sell	O
and/or	O
supervise	O
the	O
sale	O
of	O
alcohol	O
and/or	O
tobacco	O
products	O
.	O
Ability	O
to	O
pass	O
drug	O
test	O
.	O
Committed	O
to	O
providing	O
customer	O
service	O
that	O
makes	O
both	O
internal	O
and	O
external	O
customers	O
feel	O
welcome	O
,	O
important	O
,	O
and	O
appreciated	O
.	O
Ability	O
to	O
preserve	O
confidentiality	O
of	O
information	O
.	O
Ability	O
and	O
willingness	O
to	O
move	O
with	O
purpose	O
and	O
a	O
strong	O
sense	O
of	O
urgency	O
.	O
Ability	O
to	O
work	O
weekends	O
on	O
a	O
regular	O
basis	O
.	O
Ability	O
to	O
work	O
day	Time
or	O
evening	Time
hours	O
.	O
Accuracy	O
and	O
attention	O
to	O
detail	O
.	O
Ability	O
to	O
organize	O
and	O
prioritize	O
a	O
variety	O
of	O
tasks/projects	O
.	O
At	O
least	O
one	Number
-LRB-	O
1	Number
-RRB-	O
year	O
of	O
experience	O
in	O
retail	O
,	O
food	O
service	O
,	O
restaurant	O
or	O
customer	O
service	O
industry	O
,	O
preferably	O
at	O
a	O
supervisor	O
level	O
,	O
and/or	O
a	O
two	Number
-LRB-	O
2	Number
-RRB-	O
year	O
college	O
degree	O
.	O
''	O
INDEEDL	O
Equal	O
Opportunity	O
Employer	O
Minorities/Women/Protected	O
Veterans/Disabled	O

-	O
We	O
have	O
an	O
opening	O
for	O
a	O
full-time	O
COOK	O
,	O
GRILL	O
position	O
.	O
Location	O
:	O
505	Number
Boices	Organization
Lane	Organization
,	O
Kingston	Location
,	O
NY	Location
12401	Number
.	O
Note	O
:	O
online	O
applications	O
accepted	O
only	O
.	O
Schedule	O
:	O
F/T	O
Schedule	O
:	O
7	Number
am	O
-	O
2:30	Time
pm	Time
.	O
.	O
Requirement	O
:	O
Previous	O
food	O
service	O
experience	O
is	O
required	O
.	O
.	O
If	O
you	O
have	O
a	O
positive	O
attitude	O
and	O
a	O
love	O
for	O
learning	O
,	O
you	O
may	O
be	O
interested	O
in	O
joining	O
our	O
team	O
.	O
Eurest	Organization
is	O
recognized	O
worldwide	O
for	O
standards	O
of	O
service	O
and	O
excellence	O
within	O
the	O
foodservice	O
industry	O
.	O
Embracing	O
an	O
ownership	O
mindset	O
,	O
Eurest	Organization
leverages	O
global	O
resources	O
,	O
promotes	O
a	O
local	O
presence	O
and	O
enriches	O
the	O
communities	O
we	O
serve	O
.	O
The	O
Eurest	O
Promise	O
,	O
``	O
connect	O
with	O
people	O
,	O
inspire	O
through	O
food	O
,	O
create	O
solutions	O
,	O
and	O
live	O
our	O
promise	O
,	O
''	O
is	O
exemplified	O
throughout	O
our	O
organization	O
.	O
Eurest	Organization
is	O
proud	O
to	O
serve	O
the	O
world	O
's	O
most	O
respected	O
successful	O
corporations	O
,	O
including	O
many	O
of	O
the	O
Fortune	O
500	Number
.	O
Full	O
time	O
associates	O
at	O
Eurest	Organization
are	O
offered	O
many	O
fantastic	O
benefits	O
such	O
as	O
:	O
.	O
Medical	O
.	O
Dental	O
.	O
Vision	O
.	O
Flexible	O
Spending	O
Accounts	O
-LRB-	O
FSAs	O
-RRB-	O
.	O
Commuter	O
Benefits	O
.	O
Wellness	O
Program	O
.	O
Employee	Organization
Assistance	Organization
Program	Organization
.	O
Life	Organization
Insurance	Organization
for	Organization
Associates	Organization
and	O
Eligible	O
Dependents	O
.	O
Short	O
Term	O
Disability	O
-LRB-	O
STD	O
-RRB-	O
and	O
Long	O
Term	O
Disability	O
-LRB-	O
LTD	O
-RRB-	O
.	O
Accidental	O
Death	O
&	O
Dismemberment	O
-LRB-	O
AD&D	O
-RRB-	O
Insurance	O
.	O
Discount	O
Marketplace	O
.	O
And	O
other	O
voluntary	O
benefits	O
.	O
Job	O
Summary	O
.	O
Summary	O
:	O
Prepares	O
food	O
and	O
serves	O
customers	O
at	O
the	O
grill	O
station	O
in	O
accordance	O
with	O
current	O
applicable	O
federal	O
,	O
state	O
and	O
corporate	O
standards	O
,	O
guidelines	O
and	O
regulations	O
to	O
ensure	O
high-quality	O
food	O
service	O
is	O
provided	O
.	O
.	O
Essential	O
Duties	O
and	O
Responsibilities	O
:	O
.	O
Takes	O
orders	O
from	O
customer	O
and	O
prepares	O
items	O
requiring	O
short	O
preparation	O
.	O
Completes	O
orders	O
from	O
steam	O
tables	O
and	O
serves	O
customers	O
at	O
multiple	O
stations	O
.	O
.	O
Serves	O
customers	O
in	O
an	O
efficient	O
,	O
friendly	O
manner	O
following	O
established	O
steps	O
of	O
service	O
meeting	O
outlined	O
standards	O
.	O
Ensures	O
food	O
is	O
at	O
the	O
correct	O
temperature	O
and	O
is	O
attractive	O
and	O
tasty	O
.	O
Tastes	O
all	O
prepared	O
food	O
items	O
.	O
.	O
Uses	O
established	O
ticket-collection	O
procedures	O
during	O
service	O
.	O
Responsible	O
for	O
records	O
from	O
area	O
worked	O
during	O
service	O
periods	O
.	O
.	O
Uses	O
approved	O
recipes	O
and	O
production	O
standards	O
to	O
ensure	O
proper	O
quality	O
,	O
serving	O
temperatures	O
and	O
standard	O
portion	O
control	O
.	O
.	O
Carries	O
pans	O
,	O
kettles	O
and	O
trays	O
of	O
food	O
to	O
and	O
from	O
workstations	O
,	O
stove	O
and	O
refrigerator	O
in	O
accordance	O
with	O
established	O
safety	O
standards	O
.	O
.	O
Stores	O
foods	O
in	O
designated	O
areas	O
following	O
standard	O
wrapping	O
,	O
dating	O
and	O
food	O
safety	O
and	O
rotation	O
procedures	O
.	O
.	O
Cleans	Miscellaneous
,	O
sanitizes	O
and	O
maintains	O
all	O
assigned	O
work	O
areas	O
,	O
equipment	O
and	O
utensils	O
to	O
ensure	O
sanitation	O
standards	O
are	O
met	O
.	O
.	O
Resolves	O
customer	O
concerns	O
and	O
reports	O
relevant	O
information	O
and	O
concerns	O
to	O
supervisor	O
.	O
.	O
Attends	O
in-service	O
and	O
safety	O
meetings	O
.	O
.	O
Maintains	O
good	O
working	O
relationships	O
with	O
coworkers	O
,	O
customers	O
,	O
administrators	O
and	O
managers	O
.	O
.	O
Performs	O
job	O
safely	O
while	O
maintaining	O
a	O
clean	O
,	O
safe	O
work	O
environment	O
.	O
.	O
Performs	O
other	O
duties	O
as	O
assigned	O
.	O
.	O
About	O
Compass	O
Group	O
:	O
Achieving	O
leadership	O
in	O
the	O
foodservice	O
industry	O
.	O
Compass	Organization
Group	Organization
is	O
an	O
equal	O
opportunity	O
employer	O
.	O
At	O
Compass	O
,	O
we	O
are	O
committed	O
to	O
treating	O
all	O
Applicants	O
and	O
Associates	Organization
fairly	O
based	O
on	O
their	O
abilities	O
,	O
achievements	O
,	O
and	O
experience	O
without	O
regard	O
to	O
race	O
,	O
national	O
origin	O
,	O
sex	O
,	O
age	O
,	O
disability	O
,	O
veteran	O
status	O
,	O
sexual	O
orientation	O
,	O
gender	O
identity	O
,	O
or	O
any	O
other	O
classification	O
protected	O
by	O
law	O
.	O
Qualified	O
candidates	O
must	O
be	O
able	O
to	O
perform	O
the	O
essential	O
functions	O
of	O
this	O
position	O
satisfactorily	O
with	O
or	O
without	O
a	O
reasonable	O
accommodation	O
.	O
Disclaimer	O
:	O
this	O
job	O
post	O
is	O
not	O
necessarily	O
an	O
exhaustive	O
list	O
of	O
all	O
essential	O
responsibilities	O
,	O
skills	O
,	O
tasks	O
,	O
or	O
requirements	O
associated	O
with	O
this	O
position	O
.	O
While	O
this	O
is	O
intended	O
to	O
be	O
an	O
accurate	O
reflection	O
of	O
the	O
position	O
posted	O
,	O
the	O
Company	O
reserves	O
the	O
right	O
to	O
modify	O
or	O
change	O
the	O
essential	O
functions	O
of	O
the	O
job	O
based	O
on	O
business	O
necessity	O
.	O
*	O
Los	Location
Angeles	Location
applicants	O
:	O
Compass	Organization
Group	Organization
will	O
consider	O
for	O
employment	O
qualified	O
applicants	O
with	O
criminal	O
histories	O
in	O
a	O
manner	O
consistent	O
with	O
the	O
requirements	O
of	O
the	O
Los	O
Angeles	O
Fair	O
Chance	O
Initiative	O
for	O
Hiring	O
-LRB-	O
Ban	Miscellaneous
the	Miscellaneous
Box	Miscellaneous
ordinance	O
-RRB-	O
.	O
Req	Miscellaneous
ID	O
:	O
172156	Number
.	O
Hourly	O

Rite	O
Aid	O
-	O
now	O
Walgreens	Organization
Store	Organization
#	Money
3695	Money
SUMMARY	O
The	O
primary	O
purpose	O
of	O
this	O
position	O
is	O
to	O
provide	O
excellent	O
customer	O
service	O
to	O
people	O
shopping	O
in	O
Rite	Miscellaneous
Aid	Miscellaneous
stores	O
.	O
The	O
incumbent	O
is	O
required	O
to	O
perform	O
all	O
tasks	O
in	O
a	O
safe	O
manner	O
consistent	O
with	O
corporate	O
policies	O
and	O
state	O
and	O
federal	O
laws	O
.	O
RESPONSIBILITIES	O
:	O
Provide	O
excellent	O
customer	O
service	O
by	O
assisting	O
customers	O
with	O
their	O
shopping	O
needs	O
,	O
answering	O
customer	O
inquiries	O
,	O
and	O
resolving	O
customer	O
complaints	O
.	O
Complete	O
customer	O
transactions	O
on	O
the	O
cash	O
register	O
.	O
Reconcile	O
cash	O
register	O
drawers	O
at	O
the	O
end	O
of	O
the	O
shift	O
.	O
Ensure	O
the	O
appearance	O
of	O
the	O
store	O
is	O
pleasing	O
to	O
the	O
customer	O
and	O
meets	O
the	O
requirements	O
of	O
the	O
corporate	O
office	O
,	O
including	O
all	O
housekeeping	O
tasks	O
.	O
Stock	O
store	O
shelves	O
and	O
end-caps	O
with	O
merchandise	O
when	O
it	O
is	O
delivered	O
to	O
the	O
store	O
.	O
Ensure	O
the	O
proper	O
identification	O
is	O
produced	O
when	O
selling	O
alcohol	O
,	O
tobacco	O
,	O
and	O
lottery	O
tickets	O
,	O
if	O
applicable	O
.	O
Assist	O
with	O
the	O
operation	O
of	O
the	O
One-hour	Miscellaneous
Photo	Miscellaneous
department	O
,	O
if	O
applicable	O
.	O
Build	O
displays	O
of	O
merchandise	O
and	O
complete	O
new	O
plan-o-grams	O
sent	O
from	O
the	O
corporate	O
offices	O
.	O
Complete	O
inventory	O
counts	O
and	O
order	O
merchandise	O
based	O
on	O
the	O
results	O
.	O
Put	O
up	O
signs	O
that	O
identify	O
items	O
on	O
sale	O
in	O
weekly	O
advertisements	O
and	O
take	O
down	O
this	O
signage	O
when	O
the	O
sale	O
is	O
over	O
.	O
Assist	O
with	O
price	O
markdowns	O
and	O
changes	O
for	O
merchandise	O
on	O
the	O
shelves	O
.	O
*	O
All	O
duties	O
described	O
in	O
this	O
document	O
are	O
to	O
be	O
performed	O
in	O
keeping	O
with	O
the	O
core	O
values	O
and	O
service	O
attributes	O
consistent	O
with	O
the	O
Rite	Miscellaneous
Aid	Miscellaneous
brand	O
and	O
strategy	O
.	O
Education	O
and/or	O
Experience	O
Ability	O
to	O
pass	O
drug	O
test	O
.	O
Committed	O
to	O
providing	O
customer	O
service	O
that	O
makes	O
both	O
internal	O
and	O
external	O
customers	O
feel	O
welcome	O
,	O
important	O
,	O
and	O
appreciated	O
.	O
Ability	O
to	O
preserve	O
confidentiality	O
of	O
information	O
.	O
Ability	O
and	O
willingness	O
to	O
move	O
with	O
purpose	O
and	O
a	O
strong	O
sense	O
of	O
urgency	O
.	O
Ability	O
to	O
work	O
weekends	O
on	O
a	O
regular	O
basis	O
.	O
Ability	O
to	O
work	O
day	Time
,	O
evening	Time
,	O
or	O
night	Time
shift	O
-LRB-	O
s	O
-RRB-	O
.	O
Accuracy	O
and	O
attention	O
to	O
detail	O
.	O
Ability	O
to	O
organize	O
and	O
prioritize	O
a	O
variety	O
of	O
tasks/projects	O
.	O
No	O
prior	O
experience	O
or	O
training	O
is	O
required	O
.	O
Equal	O
Opportunity	O
Employer	O
Minorities/Women/Protected	O
Veterans/Disabled	O

POSITION	O
PROFILE	O
.	O
Provides	O
operations	O
functions	O
in	O
one	Number
or	O
all	O
of	O
the	O
following	O
areas	O
:	O
operates	O
high	O
volume	O
duplicating	O
equipment	O
,	O
performs	O
associated	O
copying	O
tasks	O
,	O
ships	O
and	O
receives	O
product	O
and	O
supplies	O
,	O
sorts	O
,	O
distributes	O
and	O
handles	O
incoming	O
and	O
outgoing	O
mail/faxes	O
,	O
as	O
well	O
as	O
applies	O
necessary	O
postage	O
.	O
Provides	O
copier	O
maintenance	O
and/or	O
repair	O
of	O
customer	O
site	O
equipment	O
.	O
May	O
also	O
perform	O
bindery	O
,	O
QC	O
and	O
final	O
check	O
,	O
housekeeping	O
,	O
file	O
services	O
,	O
call	O
center	O
representative	O
,	O
and	O
reception	O
,	O
etc.	O
.	O
May	O
performs	O
various	O
building	O
support	O
functions	O
related	O
to	O
meeting	O
set	O
ups	O
and	O
light	O
maintenance	O
.	O
Note	O
:	O
Due	O
to	O
the	O
higher	O
level	O
of	O
presentation	O
and	O
telephone	O
skills	O
needed	O
to	O
perform	O
receptionist	O
duties	O
,	O
employees	O
performing	O
this	O
function	O
are	O
considered	O
to	O
be	O
Senior	O
On-Site	O
Services	O
Specialist	O
.	O
This	O
position	O
reports	O
directly	O
to	O
the	O
Site	O
Manager	O
,	O
Site	O
Supervisor	O
or	O
Assistant	O
Site	O
Manager	O
,	O
depending	O
on	O
site	O
personnel	O
configuration	O
.	O
JOB	O
DUTIES	O
AND	O
RESPONSIBILITIES	O
.	O
Runs	O
high	O
volume	O
copy	O
machines	O
and	O
performs	O
binding	O
and	O
finishing	O
work	O
.	O
Ensures	O
convenience	O
copiers	O
are	O
working	O
properly	O
,	O
checking	O
for	O
quality	O
via	O
daily	O
inspections	O
.	O
Clears	O
paper	O
jams	O
and	O
informs	O
technicians	O
of	O
specific	O
problems	O
.	O
Performs	O
all	O
repair	O
service	O
on	O
customer	O
copier	O
equipment	O
.	O
Maintains	O
records	O
for	O
management	O
reports	O
and	O
inventories	O
of	O
supplies	O
needed	O
.	O
Distributes	O
office	O
supplies	O
,	O
fax	O
transmissions	O
and	O
mail	O
to	O
company	O
personnel	O
and/or	O
designated	O
drop-off	O
points	O
as	O
required	O
.	O
Calculates	O
charges	O
for	O
jobs	O
performed	O
and	O
maintains	O
some	O
billing	O
logs	O
.	O
Responds	O
to	O
and	O
coordinates	O
all	O
service	O
calls	O
required	O
by	O
customer	O
.	O
May	O
perform	O
filing	O
duties	O
in	O
conjunction	O
with	O
specific	O
customer	O
requests	O
.	O
Delivers	O
completed	O
jobs	O
to	O
pre-determined	O
customer	O
locations	O
within	O
and	O
outside	O
of	O
the	O
site	O
.	O
Maintains	O
daily	O
meter	O
and	O
service	O
logs	O
.	O
May	O
travel	O
between	O
customer	O
's	O
buildings	O
.	O
Answers	O
customer	O
questions	O
regarding	O
status	O
or	O
feasibility	O
of	O
job	O
requests	O
.	O
Ensures	O
upkeep	O
of	O
convenience	O
copier	O
areas	O
by	O
keeping	O
neat	O
and	O
well	O
stocked	O
.	O
Performs	O
duties	O
related	O
to	O
the	O
shipping	O
of	O
materials	O
.	O
Performs	O
duties	O
related	O
to	O
the	O
receiving	O
of	O
materials	O
.	O
May	O
perform	O
meeting	O
room	O
and	O
conference	O
room	O
set	O
ups	O
.	O
May	O
perform	O
building	O
occupant	O
moves	O
within	O
assigned	O
facilities	O
.	O
May	O
perform	O
re-lamping	O
and	O
light	O
maintenance	O
duties	O
as	O
assigned	O
.	O
May	O
perform	O
occasional	O
cleaning	O
duties	O
as	O
needed	O
.	O
May	O
require	O
periodic	O
overtime	O
on	O
nights	O
and	O
weekends	O
,	O
including	O
off-hour	O
emergency	O
response	O
.	O
Uses	O
shrink-wrap	O
machine	O
,	O
paper	O
cutter	O
,	O
hole	O
driller	O
,	O
bindery	O
equipment	O
,	O
jogger	O
,	O
tape	O
machine	O
,	O
stackers	O
,	O
electric	O
stapler	O
and	O
scales	O
in	O
completion	O
of	O
various	O
jobs	O
contracted	O
.	O
Uses	O
all	O
copier	O
equipment	O
,	O
calculator	O
,	O
fax	O
machine	O
,	O
postage	O
meter	O
and	O
some	O
PC	O
.	O
Performs	O
filing	O
duties	O
,	O
which	O
may	O
include	O
`	O
purging	O
'	O
and	O
archiving	O
old	O
documents	O
.	O
Performs	O
other	O
duties	O
